Summary
Name,"JAA_CAL347.rslt"
Start time,2023 Jun 06 - 12:09
End time,2023 Jun 13 - 12:49
Operator,"JAA"
Results file path,"C:\Users\ge65ley\Desktop\Calorimetry_Results\AXD\Results_files\JAA_CAL347.rslt"
General Experiment Info
Bath temperature,20°C
,Sample - 25336:3
Total mass,6g
Name,"JAA_CAL347"
,Component - OPC
Mass,4g
Name,"OPC"
ID,"Karlstadt CEM I 52.5N 12.10.21"

"Time","Temperature [AmbientT(Therm3T)]","Temperature [Temperature]","Heat flow [Signal]","Heat [Signal]","Normalized heat flow [Signal]","Normalized heat [Signal]","Time markers"
-669.7511529922485,25.783720997696726,19.999721220040037,NaN,NaN,NaN,NaN,""
-626.7399225234985,25.76846035786354,20.000005581456172,NaN,NaN,NaN,NaN,""
-595.4037408828735,25.749693141180266,20.000037662053877,NaN,NaN,NaN,NaN,""
-533.2155084609985,25.712448653437754,19.99984852803928,NaN,NaN,NaN,NaN,""
-511.00408267974854,25.72907592475841,20.000247236968843,NaN,NaN,NaN,NaN,""
-488.79265689849854,25.749169100982954,20.000645945898405,NaN,NaN,NaN,NaN,""
-465.94573307037354,25.769837169354084,20.000849343650078,NaN,NaN,NaN,NaN,""
-443.33611392974854,25.690159050304143,20.001050628765483,NaN,NaN,NaN,NaN,""
-429.52422428131104,25.70666145295389,20.000776818329804,NaN,NaN,NaN,NaN,""
-410.59050846099854,25.780205010117058,20.000401471501114,NaN,NaN,NaN,NaN,""
-394.00603580474854,25.78843118091565,20.0005478062512,NaN,NaN,NaN,NaN,""
-367.45086002349854,25.757712871649073,20.000782118495675,NaN,NaN,NaN,NaN,""
-335.83208560943604,25.729269116540625,20.000713997721522,NaN,NaN,NaN,NaN,""
-287.24968814849854,25.738013135400546,20.000609329827633,NaN,NaN,NaN,NaN,""
-242.53374576568604,25.730621848889047,20.0003775417795,NaN,NaN,NaN,NaN,""
-191.44597721099854,25.66054257582513,20.0001127249485,NaN,NaN,NaN,NaN,""
-177.74675846099854,25.648925568037868,20.000337843155762,NaN,NaN,NaN,NaN,""
-164.04753971099854,25.66802835437597,20.00056296136302,NaN,NaN,NaN,NaN,""
-133.89177799224854,25.71007885984556,19.999871148630806,NaN,NaN,NaN,NaN,""
-116.86541080474854,25.71158315650198,19.9999138565428,NaN,NaN,NaN,NaN,""
-84.99675846099854,25.714398783971845,20.000234522828194,NaN,NaN,NaN,NaN,""
-44.043633460998535,25.71801703373287,19.99983181670607,NaN,NaN,NaN,NaN,""
-35.813164710998535,25.71874420392044,19.999850834212864,NaN,NaN,NaN,NaN,""
-14.215508460998535,25.8358717509501,19.999900738244687,NaN,NaN,NaN,NaN,""
-2.778008460998535,25.584570217464346,19.999927165990247,NaN,NaN,NaN,NaN,""
23.618475914001465,25.644014451749584,19.99998815830261,NaN,NaN,NaN,NaN,""
46.246893882751465,25.817188526716347,19.99996526407188,NaN,NaN,NaN,NaN,""
68.87531185150146,25.99036260168311,19.999871166667127,NaN,NaN,NaN,NaN,""
93.20538997650146,25.845581451419555,19.999769993124538,NaN,NaN,NaN,NaN,""
113.49494075775146,25.767002589596167,19.99999768867971,NaN,NaN,NaN,NaN,""
143.80402278900146,25.902882862315217,20.000337826484344,NaN,NaN,NaN,NaN,""
169.90668392181396,25.85377214568713,20.00018497664283,NaN,NaN,NaN,NaN,""
203.31989192962646,25.790907038495273,19.999951890599093,NaN,NaN,NaN,NaN,""
239.24420833587646,25.662582387072817,20.000083118025508,NaN,NaN,NaN,NaN,""
257.52057552337646,25.625065092433168,20.000149879508264,NaN,NaN,NaN,NaN,""
283.03449153900146,25.722202925953795,20.00024307893059,NaN,NaN,NaN,NaN,""
298.52179622650146,26.032984811374067,20.000299652286458,NaN,NaN,NaN,NaN,""
311.39386653900146,25.96360692040381,20.000346672489727,NaN,NaN,NaN,NaN,""
329.18683528900146,25.86770636858846,19.999800088531465,NaN,NaN,NaN,NaN,""
355.07990169525146,25.759771484253477,19.99993358192548,NaN,NaN,NaN,NaN,""
391.24982357025146,25.804518733883974,20.00012005831868,NaN,NaN,NaN,NaN,""
421.10626888275146,25.82169278692452,20.00009063484184,NaN,NaN,NaN,NaN,""
569.802191734314,25.740563324676593,19.999944095258954,NaN,NaN,NaN,NaN,""
662.6245794296265,25.754378746196046,19.999852618951373,NaN,NaN,NaN,NaN,""
671.8918523788452,25.761854884940103,19.999843486069402,NaN,NaN,NaN,NaN,""
729.9719915390015,25.80870957250728,20.000007843931897,NaN,NaN,NaN,NaN,""
748.0501165390015,25.66276285475718,20.000059002245667,NaN,NaN,NaN,NaN,""
775.1282415390015,25.753350860276377,20.000102605138267,NaN,NaN,NaN,NaN,""
802.2063665390015,25.84393886579557,19.999802714591507,NaN,NaN,NaN,NaN,""
827.7615423202515,25.848936485600113,19.99956679053408,NaN,NaN,NaN,NaN,""
887.3301458358765,25.86058583738729,19.999626848581247,NaN,NaN,NaN,NaN,""
921.6941595077515,25.815099858158547,19.999684460759454,NaN,NaN,NaN,NaN,""
956.0581731796265,25.7696138789298,19.9998387914181,NaN,NaN,NaN,NaN,""
1012.8548040390015,25.76153303317661,20.000093868183377,NaN,NaN,NaN,NaN,""
1064.1621770858765,25.754233181736137,19.999586787680755,NaN,NaN,NaN,NaN,""
1094.340521812439,25.763743336792828,19.999400512134137,NaN,NaN,NaN,NaN,""
1118.1575384140015,25.771248835285903,19.999753043324375,NaN,NaN,NaN,NaN,""
1124.5188665390015,25.773253491849523,19.999768858381763,NaN,NaN,NaN,NaN,""
1141.6282415390015,25.934578952420626,19.99981139442804,NaN,NaN,NaN,NaN,""
1150.2219915390015,25.649579645029917,19.999832759565443,NaN,NaN,NaN,NaN,""
1180.1438665390015,25.850993227885162,19.9999071490893,NaN,NaN,NaN,NaN,""
1200.6126165390015,26.149850393496145,19.999958036962013,NaN,NaN,NaN,NaN,""
1211.8001165390015,25.908653509855665,19.99998585048634,NaN,NaN,NaN,NaN,""
1252.9395208358765,25.905210592685826,20.00004018065539,NaN,NaN,NaN,NaN,""
1294.0789251327515,25.901767675515984,19.999811025875225,NaN,NaN,NaN,NaN,""
1294.3746428489685,25.903719921350987,19.999809378667898,NaN,NaN,NaN,NaN,"Reaction start. Measuring position. Signal correct"
1295.3266727924347,25.910004957349862,19.99980407566908,5.8489773971122245E-06,5.5063252432868124E-06,1.4622443492780561E-06,1.3765813108217031E-06,""
1313.3618290424347,26.029068025748668,19.999703616210894,8.013307354425764E-06,0.00013051056098127684,2.003326838606441E-06,3.262764024531921E-05,""
1325.4646122455597,26.036469816878288,19.9996362012672,1.0236636784639858E-05,0.0002734504710618492,2.5591591961599645E-06,6.83626177654623E-05,""
1346.1347782611847,25.964222603412097,19.999806970590193,1.4033828526295119E-05,0.0005175754481052329,3.5084571315737797E-06,0.00012939386202630822,""
1366.8049442768097,25.8919753899459,20.000010543425233,1.8259372226591444E-05,0.0008705930140421761,4.564843056647861E-06,0.00021764825351054402,""
1390.5393192768097,25.82284999177409,20.000244294523455,2.3459498462626047E-05,0.001364453547402457,5.864874615656512E-06,0.00034111338685061424,""
1414.2736942768097,25.805438340458757,20.000427797305154,2.9074280142518266E-05,0.001963902557067121,7.2685700356295666E-06,0.0004909756392667803,""
1429.9907352924347,25.793908243800523,20.000210502165828,3.3056318072027284E-05,0.002428060266415052,8.264079518006821E-06,0.000607015066603763,""
1481.6751165390015,25.755992333871824,19.999495942420598,4.906120420005767E-05,0.004572871432201998,1.2265301050014418E-05,0.0011432178580504996,""
1508.5984563827515,25.73624124265482,19.99968278868147,5.73528445544119E-05,0.006015892900936152,1.4338211138602975E-05,0.001503973225234038,""
1517.9641790390015,25.729370503602002,19.999747786199194,6.0252842464869844E-05,0.0065361911285773434,1.5063210616217461E-05,0.0016340477821443359,""
1537.3430852890015,25.785500472204774,19.99986056950179,6.702629742946417E-05,0.007832251036170284,1.6756574357366043E-05,0.001958062759042571,""
1556.7219915390015,25.84163044080755,19.99976411127,7.381032379480501E-05,0.00913316978751916,1.8452580948701254E-05,0.00228329244687979,""
1569.6087102890015,25.872916468406608,19.999699967809676,7.863990471510012E-05,0.01014455770493078,1.965997617877503E-05,0.002536139426232695,""
1582.4954290390015,25.852509866700515,19.999635824349348,8.44547178787207E-05,0.011159252981159308,2.1113679469680176E-05,0.002789813245289827,""
1584.3266727924347,25.849610023642864,19.99962670935946,8.944949067784076E-05,0.011317437682811876,2.236237266946019E-05,0.002829359420702969,""
1585.3266727924347,25.848026486196133,19.999621731873603,0.00021644569480830638,0.01147038527555495,5.4111423702076595E-05,0.0028675963188887375,""
1586.3266727924347,25.846442948749406,19.99961675438775,0.0005769590545134371,0.011867087650215822,0.00014423976362835928,0.0029667719125539556,""
1587.3266727924347,25.84485941130268,19.999611776901894,0.0011952997597929626,0.01275321705736902,0.00029882493994824066,0.003188304264342255,""
1588.3266727924347,25.843275873855948,19.999606799416036,0.0020766367902224792,0.014389185332376741,0.0005191591975556198,0.0035972963330941853,""
1589.3266727924347,25.841692336409217,19.999601821930177,0.003218658212089731,0.017036832833532845,0.0008046645530224327,0.004259208208383211,""
1590.3266727924347,25.84010879896249,19.99959684444432,0.004516132896134739,0.02090422838764508,0.0011290332240336848,0.00522605709691127,""
1591.3266727924347,25.83852526151576,19.99959186695846,0.006042586880698409,0.026183588276061657,0.0015106467201746023,0.006545897069015414,""
1592.3266727924347,25.83694172406903,19.999586889472603,0.00789113144321319,0.033150447438017455,0.0019727828608032973,0.008287611859504364,""
1593.3266727924347,25.8353581866223,19.999581911986745,0.009947857771417762,0.042069942045332924,0.0024869644428544405,0.010517485511333231,""
1594.3266727924347,25.833774649175574,19.999576934500887,0.012225313117533597,0.053156527489808605,0.0030563282793833993,0.013289131872452151,""
1595.3266727924347,25.832191111728843,19.999571957015032,0.014726891414057556,0.06663262975560418,0.003681722853514389,0.016658157438901044,""
1596.3266727924347,25.830607574282112,19.999566979529178,0.01731658858877305,0.08265436975701948,0.004329147147193262,0.02066359243925487,""
1597.3266727924347,25.829024036835385,19.999562002043316,0.020011641389968034,0.10131848474639002,0.005002910347492008,0.025329621186597505,""
1598.3266727924347,25.827440499388654,19.99955702455746,0.022902958857207244,0.12277578486997767,0.005725739714301811,0.030693946217494418,""
1599.3266727924347,25.825856961941927,19.999552047071603,0.025999585704435703,0.14722705715079915,0.006499896426108926,0.036806764287699786,""
1600.3266727924347,25.824273424495196,19.999547069585745,0.029206385361032053,0.17483004268353303,0.007301596340258013,0.04370751067088326,""
1601.3266727924347,25.82268988704847,19.999542092099887,0.032530141931046086,0.2056983063295721,0.008132535482761521,0.05142457658239302,""
1602.3266727924347,25.821106349601738,19.999537114614032,0.035939592398490934,0.23993317349434062,0.008984898099622734,0.059983293373585156,""
1603.3266727924347,25.819522812155007,19.99953213712817,0.03944083204697006,0.2776233857170711,0.009860208011742515,0.06940584642926778,""
1604.3266727924347,25.81793927470828,19.999527159642316,0.04297483007810095,0.31883121677960663,0.010743707519525237,0.07970780419490166,""
1605.3266727924347,25.816355737261553,19.999522182156458,0.04658940701277149,0.3636133353250429,0.011647351753192873,0.09090333383126073,""
1606.3266727924347,25.81477219981482,19.9995172046706,0.05029921859073939,0.41205764812679835,0.012574804647684847,0.10301441203169959,""
1607.3266727924347,25.81318866236809,19.99951222718474,0.05399571317702683,0.46420511401068143,0.013498928294256708,0.11605127850267036,""
1608.3266727924347,25.81160512492136,19.999507249698887,0.057743163554566004,0.5200745523764779,0.014435790888641501,0.13001863809411948,""
1609.7356634140015,25.80937393551002,19.999500236467995,0.06311853541359723,0.6054656571787312,0.015779633853399307,0.1513664142946828,""
1610.4856634140015,25.8213859353828,19.9994965033536,0.06599644302049475,0.6547025853412023,0.016499110755123687,0.16367564633530057,""
1611.2356634140015,25.833397935255586,19.99949812977974,0.06887664577324508,0.7044620430688628,0.01721916144331127,0.1761155107672157,""
1611.9856634140015,25.845409935128366,19.999506701978145,0.0717312579269942,0.7573720831674783,0.01793281448174855,0.18934302079186957,""
1612.4856634140015,25.853417935043552,19.99951241677708,0.0736275173441735,0.7936876623625622,0.018406879336043375,0.19842191559064054,""
