Summary
Name,"JAA_CAL345.rslt"
Start time,2023 Jun 06 - 12:07
End time,2023 Jun 13 - 12:47
Operator,"JAA"
Results file path,"C:\Users\ge65ley\Desktop\Calorimetry_Results\AXD\Results_files\JAA_CAL345.rslt"
General Experiment Info
Bath temperature,20°C
,Sample - 25336:1
Total mass,6g
Name,"JAA_CAL345"
,Component - OPC
Mass,4g
Name,"OPC"
ID,"Karlstadt CEM I 52.5N 12.10.21"

"Time","Temperature [AmbientT(Therm3T)]","Temperature [Temperature]","Heat flow [Signal]","Heat [Signal]","Normalized heat flow [Signal]","Normalized heat [Signal]","Time markers"
-3401.0875391960144,25.697027239703992,19.99996156586196,-2.920569785826438E-07,NaN,-7.301424464566096E-08,NaN,""
-3394.7125391960144,25.694998856875596,19.99994150783472,-5.083109658208098E-07,NaN,-1.2707774145520245E-07,NaN,""
-3377.5875391960144,25.68955006378756,19.999887626467412,-4.6002657133731507E-07,NaN,-1.1500664283432877E-07,NaN,""
-3355.7799220085144,25.682611366339515,19.99981901191374,-8.87065002354221E-07,NaN,-2.2176625058855524E-07,NaN,""
-3341.0142970085144,25.677913273759046,19.999757525849077,-8.852522021114709E-07,NaN,-2.2131305052786772E-07,NaN,""
-3308.1500391960144,25.72008926488055,19.999598198371785,-8.81217402735196E-07,NaN,-2.20304350683799E-07,NaN,""
-3286.2032618522644,25.74825442508823,19.999491799356512,-5.226363475237912E-07,NaN,-1.306590868809478E-07,NaN,""
-3260.1922755241394,25.781635344100476,19.999503025794137,-2.986964074516392E-07,NaN,-7.46741018629098E-08,NaN,""
-3234.9940333366394,25.806992964703365,19.999804385009206,-8.175373660448228E-08,NaN,-2.043843415112057E-08,NaN,""
-3234.1812891960144,25.80639667364942,19.999814105049772,-7.475646737948728E-08,NaN,-1.868911684487182E-08,NaN,""
-3219.7906641960144,25.795838614206964,19.999986210207823,-2.414047844272208E-07,NaN,-6.03511961068052E-08,NaN,""
-3206.4723048210144,25.78606725056173,20.00000994376915,-1.8203568652357576E-07,NaN,-4.550892163089394E-08,NaN,""
-3193.1539454460144,25.7762958869165,20.00001216473141,-1.2266658861993072E-07,NaN,-3.066664715498268E-08,NaN,""
-3138.7037501335144,25.736347073104554,20.000021244815915,-2.2416155694161648E-07,NaN,-5.604038923540412E-08,NaN,""
-3112.3175196647644,25.723199532758944,20.00002564496914,-2.676886401266334E-07,NaN,-6.692216003165835E-08,NaN,""
-3085.9312891960144,25.718717325430127,20.00002960107655,-3.1121572331165037E-07,NaN,-7.780393082791259E-08,NaN,""
-3030.9828028678894,25.709383271124068,20.00002009068568,1.499838170386273E-07,NaN,3.7495954259656824E-08,NaN,""
-2957.9486231803894,25.696977014920197,20.000007450053662,-1.5953553925897424E-07,NaN,-3.988388481474356E-08,NaN,""
-2926.5045313835144,25.69163563283582,20.000002007763555,-2.79069126744889E-07,NaN,-6.976728168622225E-08,NaN,""
-2923.4156641960144,25.69111092950004,19.999961993727126,-2.9081134460172966E-07,NaN,-7.270283615043242E-08,NaN,""
-2889.2555079460144,25.664548234166798,19.999519473653038,-4.2066995371721706E-07,NaN,-1.0516748842930426E-07,NaN,""
-2877.8180079460144,25.655654515249047,19.999371309127373,-1.1404610490053788E-07,NaN,-2.851152622513447E-08,NaN,""
-2867.2027735710144,25.64740018425212,19.999411506322673,1.414730670342355E-07,NaN,3.5368266758558875E-08,NaN,""
-2849.670669078827,25.66049878895271,19.999477895947564,-8.14189664766601E-09,NaN,-2.0354741619165023E-09,NaN,""
-2832.1385645866394,25.716590633348197,19.999544285572455,-1.6230482418628048E-07,NaN,-4.057620604657012E-08,NaN,""
-2799.5992579460144,25.820696202969696,19.999667503658625,-6.199632203274735E-07,NaN,-1.5499080508186838E-07,NaN,""
-2772.3541407585144,25.724220273166498,19.999770673994565,-9.846106121696383E-07,NaN,-2.4615265304240957E-07,NaN,""
-2753.3453516960144,25.65690947444184,19.999842655448706,-8.690772519166186E-07,NaN,-2.1726931297915466E-07,NaN,""
-2735.8316798210144,25.654809056480136,19.999783545106805,-8.677232013550772E-07,NaN,-2.169308003387693E-07,NaN,""
-2718.3180079460144,25.705901537010384,19.999718219136646,-8.663691507935358E-07,NaN,-2.1659228769838395E-07,NaN,""
-2706.4000391960144,25.740669722155427,19.999673765130854,-5.215267078458456E-07,NaN,-1.303816769614614E-07,NaN,""
-2688.5660548210144,25.764311148511833,19.999607244395545,-5.924981773184707E-07,NaN,-1.4812454432961768E-07,NaN,""
-2670.7320704460144,25.771139078094812,19.999540723660232,-6.634696467910958E-07,NaN,-1.6586741169777396E-07,NaN,""
-2646.5250391960144,25.780406996094094,19.999530546854636,-3.742908530008461E-07,NaN,-9.357271325021153E-08,NaN,""
-2581.0641016960144,25.80546940852462,19.99992395268683,NaN,NaN,NaN,NaN,""
-2557.429702281952,25.74035495211607,19.999988909458658,NaN,NaN,NaN,NaN,""
-2533.7953028678894,25.67524049570752,19.999865412439043,NaN,NaN,NaN,NaN,""
-2485.8062891960144,25.7860212814515,19.99961465505532,NaN,NaN,NaN,NaN,""
-2454.171157360077,25.744534726516058,19.99978955287979,NaN,NaN,NaN,NaN,""
-2440.589126110077,25.69397859775377,19.999864642426743,NaN,NaN,NaN,NaN,""
-2403.0702052116394,25.696486478107584,20.000015224433817,NaN,NaN,NaN,NaN,""
-2358.229323863983,25.699483780873408,19.999932020122554,NaN,NaN,NaN,NaN,""
-2307.460952281952,25.767064111859654,19.999837817081392,NaN,NaN,NaN,NaN,""
-2279.638961315155,25.749987836267707,19.999824723024734,NaN,NaN,NaN,NaN,""
-2251.4039454460144,25.720989844125057,19.999811434583304,NaN,NaN,NaN,NaN,""
-2233.5250391960144,25.881646703698994,19.9998030201096,NaN,NaN,NaN,NaN,""
-2208.1363673210144,25.731339022880498,19.99979107126279,NaN,NaN,NaN,NaN,""
-2181.9781641960144,25.734530290545596,19.99977876024615,NaN,NaN,NaN,NaN,""
-2162.5250391960144,25.736903547168037,20.000187624628612,NaN,NaN,NaN,NaN,""
-2116.2301173210144,25.742551469027653,19.999879590784747,NaN,NaN,NaN,NaN,""
-2080.774672985077,25.73367977010171,19.999731595458883,NaN,NaN,NaN,NaN,""
-1963.932143688202,25.704443308365505,19.99990182981411,NaN,NaN,NaN,NaN,""
-1906.6577906608582,25.70499800446661,19.99988817213353,NaN,NaN,NaN,NaN,""
-1849.3834376335144,25.71798157742115,19.999874514452955,NaN,NaN,NaN,NaN,""
-1783.2613673210144,25.73297084711046,20.000212513962875,NaN,NaN,NaN,NaN,""
-1749.4351954460144,25.74063893146407,19.99964730771052,NaN,NaN,NaN,NaN,""
-1714.5484766960144,25.740950133614874,19.999811269222533,NaN,NaN,NaN,NaN,""
-1679.6617579460144,25.72888924132748,19.99997523073455,NaN,NaN,NaN,NaN,""
-1634.3267970085144,25.713216225913254,19.999792049736975,NaN,NaN,NaN,NaN,""
-1586.5250391960144,25.69669039967387,20.00026252492617,NaN,NaN,NaN,NaN,""
-1561.9054102897644,25.701260398184917,20.00001829551105,NaN,NaN,NaN,NaN,""
-1537.2857813835144,25.71514778647675,19.99977406609593,NaN,NaN,NaN,NaN,""
-1451.5162501335144,25.763528482571427,19.99981677631355,NaN,NaN,NaN,NaN,""
-1401.3722071647644,25.736659888476048,19.99981087271436,NaN,NaN,NaN,NaN,""
-1351.2281641960144,25.70979129438067,19.99977875081307,NaN,NaN,NaN,NaN,""
-1302.6978907585144,25.75468752129104,19.99974766268055,NaN,NaN,NaN,NaN,""
-1278.4552149772644,25.749268043554764,19.999944322298006,NaN,NaN,NaN,NaN,""
-1254.2125391960144,25.6446095817181,20.000140981915465,NaN,NaN,NaN,NaN,""
-1238.0523829460144,25.663888162737628,20.000042523584288,NaN,NaN,NaN,NaN,""
-1218.6773829460144,25.709044713033226,19.999924478304457,NaN,NaN,NaN,NaN,""
-1179.2799220085144,25.690982866018935,19.999684442985703,NaN,NaN,NaN,NaN,""
-1144.7281641960144,25.675142541570757,19.99984775521255,NaN,NaN,NaN,NaN,""
-1114.2550196647644,25.694171019156872,19.99992826267827,NaN,NaN,NaN,NaN,""
-1062.5250391960144,25.726472994847967,19.999367044565098,NaN,NaN,NaN,NaN,""
-1043.2867579460144,25.738486038109244,19.999963141131545,NaN,NaN,NaN,NaN,""
-960.4181056022644,25.790232069507393,19.999898584388585,NaN,NaN,NaN,NaN,""
-958.301543712616,25.791553723412704,19.999902431234972,NaN,NaN,NaN,NaN,""
-905.7066798210144,25.738132375792357,19.999998022279613,NaN,NaN,NaN,NaN,""
-855.138213634491,25.805820711244714,20.000089930351063,NaN,NaN,NaN,NaN,""
-820.192901134491,25.775763769651604,19.999996636779972,NaN,NaN,NaN,NaN,""
-789.7076563835144,25.666646702206062,19.999915250260727,NaN,NaN,NaN,NaN,""
-756.0445704460144,25.789269361527445,19.999825379852474,NaN,NaN,NaN,NaN,""
-678.9879832267761,25.77703613580771,19.99982418605368,NaN,NaN,NaN,NaN,""
-638.3526759147644,25.770585021055837,20.000092835248537,NaN,NaN,NaN,NaN,""
-558.0250391960144,25.7578324953215,19.99984853363791,NaN,NaN,NaN,NaN,""
-513.6021876335144,25.750780083712193,20.000645962044615,NaN,NaN,NaN,NaN,""
-468.1456446647644,25.743563566985422,20.00105062110729,NaN,NaN,NaN,NaN,""
-435.4000391960144,25.738364992827332,20.000401468832827,NaN,NaN,NaN,NaN,""
-392.2603907585144,25.731516297915572,20.000782130187783,NaN,NaN,NaN,NaN,""
-349.36335706710815,25.724706119645397,20.00068969946761,NaN,NaN,NaN,NaN,""
-309.26277112960815,25.725296402484943,20.00059482498401,NaN,NaN,NaN,NaN,""
-216.2555079460144,25.726665474535316,20.000112740086323,NaN,NaN,NaN,NaN,""
-188.8570704460144,25.727068781048388,20.000562951146172,NaN,NaN,NaN,NaN,""
-154.8043360710144,25.727570039178946,19.999781736241296,NaN,NaN,NaN,NaN,""
-109.8062891960144,25.728232412913957,20.000234525484526,NaN,NaN,NaN,NaN,""
-68.8531641960144,25.728835245175585,19.999831811144656,NaN,NaN,NaN,NaN,""
-54.163711071014404,25.729051474736806,19.999865754990008,NaN,NaN,NaN,NaN,""
-40.493789196014404,25.85213595993688,19.999897342940226,NaN,NaN,NaN,NaN,""
-27.587539196014404,25.584550756968667,19.999927166225703,NaN,NaN,NaN,NaN,""
-1.1910548210144043,25.64402742743514,19.999988162246165,NaN,NaN,NaN,NaN,""
21.437363147735596,25.817193074231604,19.999965269379178,NaN,NaN,NaN,NaN,""
44.065781116485596,25.990358721028063,19.99987117161914,NaN,NaN,NaN,NaN,""
68.3958592414856,25.8455803714253,19.999769997694557,NaN,NaN,NaN,NaN,""
88.6854100227356,25.76700356374375,19.999997687619878,NaN,NaN,NaN,NaN,""
118.9944920539856,25.90288521444378,20.000337817014497,NaN,NaN,NaN,NaN,""
145.0971531867981,25.853789021669428,20.00018496672405,NaN,NaN,NaN,NaN,""
178.5103611946106,25.79094250601287,19.99995188067605,NaN,NaN,NaN,NaN,""
214.4337010383606,25.662601363049767,20.00008310255125,NaN,NaN,NaN,NaN,""
232.7110447883606,25.62506914674234,20.000149866591876,NaN,NaN,NaN,NaN,""
258.2249608039856,25.722216044357783,20.00024306460514,NaN,NaN,NaN,NaN,""
273.7122654914856,26.033004117245945,20.000299637105687,NaN,NaN,NaN,NaN,""
286.5843358039856,25.945587069635753,20.00034665659807,NaN,NaN,NaN,NaN,""
304.3773045539856,25.824751123390573,19.999800071393707,NaN,NaN,NaN,NaN,""
327.1336522102356,25.744589849561237,19.999917401882573,NaN,NaN,NaN,NaN,""
355.6663670539856,25.819171086944348,20.000064515005988,NaN,NaN,NaN,NaN,""
386.6978611946106,25.80590102480632,20.000100100850027,NaN,NaN,NaN,NaN,""
429.5186290740967,25.787589491111433,20.000057900778746,NaN,NaN,NaN,NaN,"Reaction start. Measuring position. Signal correct"
430.4749608039856,25.78718053299222,20.00005695830926,-3.43014461486058E-07,-3.204794026104628E-07,-8.57536153715145E-08,-8.01198506526157E-08,""
465.1397557258606,25.772356754912742,20.000022795988286,-5.545187285683732E-07,-1.74864257613064E-05,-1.386296821420933E-07,-4.3716064403266E-06,""
490.0821385383606,25.76665492001825,19.999998215150885,-5.544095353552356E-07,-2.8859936701396965E-05,-1.386023838388089E-07,-7.214984175349241E-06,""
533.2249608039856,25.75679246015264,19.999955697693473,-1.4184755280225228E-07,-4.588473341169746E-05,-3.546188820056307E-08,-1.1471183352924365E-05,""
590.10493516922,25.743789683911427,19.999899642207048,-5.467905332772481E-07,-6.546959175326048E-05,-1.3669763331931204E-07,-1.636739793831512E-05,""
644.4800114631653,25.77009439065445,19.999846055309636,-8.129744984959837E-07,-0.0001096751421340115,-2.0324362462399591E-07,-2.7418785533502877E-05,""
647.0823216438293,25.771750015096202,19.999843490720522,-8.257136666927072E-07,-0.00011179075394806788,-2.064284166731768E-07,-2.794768848701697E-05,""
698.8550877571106,25.804688539347143,19.999989992856705,-1.0791584637147192E-06,-0.00015388069251476253,-2.697896159286798E-07,-3.847017312869063E-05,""
705.1624608039856,25.808701374195675,20.00000784092036,-1.2520893078907548E-06,-0.00016235676768201263,-3.130223269726887E-07,-4.058919192050316E-05,""
718.1624608039856,25.703754051594593,20.00004462720615,-1.6085136001565003E-06,-0.0001798266360971756,-4.0212840003912507E-07,-4.49566590242939E-05,""
720.4749608039856,25.685085537478056,20.00005117092045,8.692858634643515E-06,-0.00017163536215104999,2.1732146586608786E-06,-4.2908840537762496E-05,""
721.4749608039856,25.677012666508745,20.00005400063474,0.0001994668561212596,-6.755550477309841E-05,4.98667140303149E-05,-1.6888876193274604E-05,""
722.4749608039856,25.66893979553943,20.00005683034903,0.0006856932666699728,0.0003750245566225178,0.0001714233166674932,9.375613915562944E-05,""
723.2405858039856,25.66275900370355,20.000058996849035,0.0012298859874139189,0.001172104824288689,0.0003074714968534797,0.00029302620607217223,""
723.7405858039856,25.66443176079138,20.000060411706183,0.0016572506608930867,0.0019174353505397302,0.00041431266522327166,0.00047935883763493254,""
724.4749608039856,25.666888622764127,20.000062489777616,0.002378217017313304,0.0033034552944190792,0.000594554254328326,0.0008258638236047698,""
725.4749608039856,25.670234136939786,20.000065319491906,0.0036422530831564446,0.006313690344653954,0.0009105632707891112,0.0015784225861634885,""
726.4749608039856,25.673579651115443,20.0000681492062,0.005140404602619486,0.01070501918754192,0.0012851011506548715,0.00267625479688548,""
727.4749608039856,25.6769251652911,20.00007097892049,0.006859870583466625,0.016705156780584974,0.0017149676458666563,0.0041762891951462435,""
728.4749608039856,25.680270679466755,20.00007380863478,0.008787693601214567,0.024528938872925572,0.0021969234003036417,0.006132234718231393,""
729.4749608039856,25.683616193642415,20.000076638349075,0.01091067680433249,0.034378124075699096,0.0027276692010831226,0.008594531018924774,""
730.4749608039856,25.68696170781807,20.000079468063365,0.013215608351197868,0.04644126665346428,0.003303902087799467,0.01161031666336607,""
731.4749608039856,25.690307221993734,20.000082297777656,0.015689368911312625,0.06089375528471953,0.003922342227828156,0.015223438821179882,""
732.4749608039856,25.69365273616939,20.00008512749195,0.01831908844148666,0.07789798396111916,0.004579772110371665,0.01947449599027979,""
733.4749608039856,25.696998250345047,20.00008795720624,0.021091793547186488,0.09760342495545574,0.005272948386796622,0.024400856238863934,""
734.4749608039856,25.700343764520706,20.00009078692053,0.023922389476980926,0.12011051646753945,0.0059805973692452314,0.030027629116884863,""
735.4749608039856,25.703689278696366,20.000093616634825,0.026894460853234124,0.14551894163264695,0.006723615213308531,0.03637973540816174,""
736.4749608039856,25.707034792872022,20.00009644634911,0.030030407821379928,0.173981375969954,0.007507601955344982,0.0434953439924885,""
737.4749608039856,25.71038030704768,20.000099276063406,0.03319769484342543,0.20559542730235666,0.008299423710856357,0.051398856825589166,""
738.4749608039856,25.713725821223335,20.0001021057777,0.03647197825423717,0.24043026385118796,0.009117994563559292,0.06010756596279699,""
739.4749608039856,25.717071335398995,20.000104935491986,0.039873894734967934,0.2786032003457905,0.009968473683741983,0.06965080008644763,""
740.4749608039856,25.720416849574647,20.00010776520628,0.04334385398324148,0.3202120747048952,0.01083596349581037,0.0800530186762238,""
741.9749608039856,25.72543512083814,20.000112009777716,0.04864090572834074,0.3892006444885819,0.012160226432085185,0.09730016112214547,""
743.4749608039856,25.730453392101627,20.000116254349155,0.0540018814701658,0.46618273488746176,0.01350047036754145,0.11654568372186544,""
744.4749608039856,25.733798906277283,20.000119084063446,0.05761787921998454,0.5219926152325369,0.014404469804996135,0.13049815380813423,""
745.4749608039856,25.737144420452942,20.000121913777736,0.06129044700490834,0.5814467783449834,0.015322611751227086,0.14536169458624584,""
746.9749608039856,25.74216269171643,20.000126158349175,0.06686525235915995,0.6775635528680346,0.016716313089789988,0.16939088821700865,""
747.9437108039856,25.745403658574098,20.000128899634895,0.07048808110573863,0.7450563876509049,0.01762202027643466,0.18626409691272622,""
748.6937108039856,25.747912794205842,20.0001205934209,0.07328482567171112,0.7983274644939719,0.01832120641792778,0.19958186612349296,""
749.4749608039856,25.750526477155574,20.000111941114646,0.07617779719859008,0.8563948827919309,0.01904444929964752,0.21409872069798272,""
750.9749608039856,25.75554474841906,20.00009532868665,0.08175310340990129,0.9748430582482993,0.020438275852475322,0.24371076456207483,""
752.9749608039856,25.762235776770375,20.000073178782653,0.0891071092487612,1.1457032709069617,0.0222767773121903,0.2864258177267404,""
755.2249608039856,25.769763183665603,20.00004826014066,0.09745145512575691,1.3555816558282945,0.024362863781439228,0.3388954139570736,""
757.4749608039856,25.77729059056084,20.00002334149866,0.10563116504944438,1.584049603525396,0.026407791262361095,0.396012400881349,""
758.9749608039856,25.782308861824326,20.000006729070662,0.11099396096531522,1.7465184480364657,0.027748490241328805,0.43662961200911643,""
760.4749608039856,25.787327133087807,19.999990116642667,0.11631055959883743,1.9169968384595801,0.029077639899709358,0.47924920961489503,""
761.4749608039856,25.790672647263467,19.99997904169067,0.11981859861879898,2.0350614175683983,0.029954649654699746,0.5087653543920996,""
762.4749608039856,25.794018161439126,19.99996796673867,0.12328828511717102,2.156614859436383,0.030822071279292755,0.5391537148590958,""
763.4749608039856,25.797363675614783,19.999956891786674,0.1267056669932585,2.281611835491598,0.031676416748314624,0.5704029588728995,""
764.4749608039856,25.800709189790442,19.999945816834675,0.13006162689090114,2.409995482433678,0.032515406722725286,0.6024988706084194,""
765.9749608039856,25.805727461053927,19.999929204406676,0.1350216567305034,2.608807945149731,0.03375541418262585,0.6522019862874328,""
767.4749608039856,25.810745732317415,19.99991259197868,0.13990350957890238,2.8150018198817857,0.034975877394725595,0.7037504549704464,""
768.4749608039856,25.81409124649307,19.99990151702668,0.1431082022348674,2.9565076757886706,0.03577705055871685,0.7391269189471676,""
769.4749608039856,25.817436760668727,19.999890442074687,0.1462733114623156,3.1011984326372617,0.0365683278655789,0.7752996081593154,""
770.4749608039856,25.820782274844387,19.999879367122684,0.1493901126642994,3.2490301447005696,0.03734752816607485,0.8122575361751424,""
771.4749608039856,25.824127789020046,19.999868292170685,0.15245783276227706,3.399954117413858,0.038114458190569266,0.8499885293534645,""
772.4749608039856,25.827473303195703,19.99985721721869,0.15545917601291045,3.5539126218014516,0.038864794003227614,0.8884781554503629,""
773.4749608039856,25.830818817371362,19.99984614226669,0.1584074941154673,3.710845956865641,0.03960187352886683,0.9277114892164102,""
774.4749608039856,25.83416433154702,19.99983506731469,0.16131290782326876,3.870706157835009,0.04032822695581719,0.9676765394587522,""
775.4749608039856,25.83750984572268,19.999823992362693,0.16417602762494618,4.033450625559117,0.041044006906236545,1.0083626563897792,""
776.4749608039856,25.840855359898335,19.999812917410694,0.16699394314982752,4.1990356109465035,0.04174848578745688,1.0497589027366259,""
777.3968358039856,25.84393950577902,19.99980270768932,0.16953194909888236,4.354252155262278,0.04238298727472059,1.0885630388155696,""
777.8968358039856,25.843778647431122,19.999797170213323,0.17088312802147504,4.439586176648056,0.04272078200536876,1.109896544162014,""
778.4749608039856,25.843592654966372,19.9997907675067,0.17243999712847105,4.538499615434455,0.04310999928211776,1.1346249038586138,""
779.4749608039856,25.84327093827058,19.9997796925547,0.17509584632679273,4.712267537162087,0.04377396158169818,1.1780668842905218,""
780.4749608039856,25.84294922157479,19.999768617602705,0.17771026725559058,4.888670593953278,0.044427566813897645,1.2221676484883195,""
781.4749608039856,25.842627504879005,19.999757542650705,0.18027337761505188,5.0676624163885995,0.04506834440376297,1.2669156040971499,""
782.4749608039856,25.842305788183214,19.999746467698706,0.18277450622734492,5.249186358309798,0.04569362655683623,1.3122965895774494,""
783.4749608039856,25.841984071487424,19.999735392746707,0.1852278931344082,5.433187557990674,0.04630697328360205,1.3582968894976686,""
